SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_UPDATE_MEAN,CODE_GENDER,NAME_INCOME_TYPE_cat_Working,BURO_CREDIT_ACTIVE_cat_Active_MEAN,BURO_CREDIT_ACTIVE_cat_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_cat_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_cat_Refused_MEAN,PREV_CODE_REJECT_REASON_cat_HC_MEAN,PREV_CODE_REJECT_REASON_cat_SCOFR_MEAN,PREV_CODE_REJECT_REASON_cat_XAP_MEAN,PREV_NAME_PRODUCT_TYPE_cat_walk-in_MEAN
362913,-20485.0,-673.0,0.068263711070222,0.5352762504724826,0.0,-757.0,-750.0,-753.3333333333334,338.0,-435.3333333333333,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
183684,-13538.0,-2340.0,0.3245764472624408,0.5549467685334323,-1078.0,-1077.0,-27.0,-319.5,-711.0,-190.75,1,1,0.25,0.75,0.5,0.25,0.25,0.0,0.5,0.25
391656,-15729.0,-3289.0,0.331711386227595,0.6801388218428291,-1287.0,-1696.0,-233.0,-970.0,-1331.0,-305.8,1,0,0.3,0.7,1.0,0.0,0.0,0.0,1.0,0.0
195481,-18499.0,-721.0,0.1637701756513119,0.2910973802776635,-429.0,-1864.0,-262.0,-730.8571428571429,-1652.0,-156.85714285714286,1,1,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0
165459,-8664.0,-1646.0,0.6148056792289229,0.3589512285783967,-1014.0,-64.0,-41.0,-52.5,-330.0,-15.5,1,1,0.5,0.5,0.2857142857142857,0.2857142857142857,0.0,0.0,0.7142857142857143,0.14285714285714285
189803,-11256.0,-774.0,0.1857263161848868,0.470456116119975,-1154.0,-1034.0,-316.0,-648.6666666666666,-330.0,-20.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
106093,-15056.0,-1086.0,0.4187950174202421,0.7801436381572275,-4.0,-1980.0,-826.0,-1374.8,-1676.0,-918.6,0,0,0.4,0.6,1.0,0.0,0.0,0.0,1.0,0.0
230877,-13137.0,-2392.0,0.5991941776659778,0.5046813193144684,-571.0,-1645.0,-354.0,-805.5,-1553.0,-409.5,1,1,0.375,0.625,0.4,0.6,0.0,0.4,0.4,0.2
363416,-10937.0,-995.0,0.6738140240475433,0.5656079814115492,-2641.0,-2641.0,-66.0,-1383.8666666666666,-2518.0,-752.4,1,1,0.13333333333333333,0.8666666666666667,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0
273251,-8616.0,-517.0,0.0003696328687605,0.2636468134452008,-201.0,-610.0,-139.0,-416.5,-186.0,-80.0,0,0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.16666666666666666
323091,-8140.0,-227.0,0.6595436779932847,0.3108182544189319,-354.0,-463.0,-91.0,-277.0,1364.0,-29.5,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
444695,-16414.0,-145.0,0.1540316222344741,0.5352762504724826,-622.0,-2377.0,-112.0,-925.1818181818181,-2212.0,-709.0909090909091,0,0,0.45454545454545453,0.5454545454545454,0.7857142857142857,0.21428571428571427,0.0,0.0,0.7857142857142857,0.21428571428571427
342312,-10734.0,-617.0,0.5968812268499248,0.1437580534911652,-257.0,-408.0,-104.0,-238.8,-330.0,-105.8,0,1,0.8,0.2,0.375,0.375,0.0,0.25,0.625,0.0
288723,-23560.0,-1544.0,0.3506364483717749,0.2778856891082046,-1524.0,-2108.0,-855.0,-1550.4,-1751.0,-823.2,1,0,0.0,1.0,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0,0.7857142857142857,0.14285714285714285
327938,-22049.0,-1544.0,0.3726571103634387,0.5832379256761245,-497.0,-2873.0,-204.0,-1140.8,-2691.0,-746.9333333333333,0,0,0.2,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
102768,-10884.0,-887.0,0.1238859187969087,0.158554899794863,0.0,-256.0,-256.0,-256.0,111.0,-12.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
292720,-20922.0,-3298.0,0.6873090049669062,0.5726825047161584,-2270.0,-815.0,-10.0,-441.0,-449.0,-151.66666666666666,1,0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0
196661,-13698.0,-746.0,0.7651608023295703,0.1963339662134567,-168.0,-208.0,-68.0,-124.0,271.0,-25.0,1,1,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0
233033,-22290.0,-1544.0,0.7044973118583409,0.6512602186973006,-1664.0,-508.0,-351.0,-403.6666666666667,-360.0,-289.6666666666667,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
117026,-12027.0,-2641.0,0.0845043675093664,0.1595195404777181,-208.0,-336.0,-81.0,-208.5,29.0,-20.5,1,1,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
195016,-15018.0,-603.0,0.0844891430037251,0.4135967602644276,0.0,-684.0,-124.0,-428.6666666666667,-561.0,-300.0,0,1,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0
312352,-11084.0,-1799.0,0.7105068043337903,0.5352762504724826,-832.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
186715,-10224.0,-882.0,0.0567206970228191,0.5352762504724826,-318.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,0.8333333333333334,0.0,0.0,0.0,1.0,0.0
282799,-10232.0,-811.0,0.5540109906190815,0.5352762504724826,-359.0,-263.0,-44.0,-160.57142857142858,-330.0,-11.0,1,0,0.42857142857142855,0.5714285714285714,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
260882,-23709.0,-1544.0,0.2924829562654021,0.3979463219016906,-295.0,-1488.0,-472.0,-1086.25,-1276.0,-515.25,1,0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0
108912,-18383.0,-927.0,0.6959507377420072,0.5352762504724826,-465.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,0.6666666666666666,0.0,0.0,0.0,1.0,0.0
159062,-8931.0,-2296.0,0.3531549928789576,0.3108182544189319,-2252.0,-1238.0,-144.0,-862.4,-858.0,-294.5,0,1,0.2,0.8,0.8,0.0,0.0,0.0,1.0,0.0
306672,-14386.0,-2371.0,0.2669517555782443,0.3572932680336494,-603.0,-2090.0,-113.0,-772.0,-1937.0,-48.0,0,1,1.0,0.0,0.5,0.375,0.375,0.0,0.625,0.375
355428,-13059.0,-1849.0,0.2671529277783148,0.5726825047161584,-625.0,-2035.0,-205.0,-1148.6666666666667,-1699.0,-729.8333333333334,0,0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.0,0.5,0.5
230651,-13232.0,-1442.0,0.5203602717604611,0.6397075677637197,-856.0,-515.0,-515.0,-515.0,1311.0,-27.0,0,0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
215517,-11059.0,-1028.0,0.6755466928465069,0.5352762504724826,-270.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
414554,-18577.0,-1544.0,0.3035067079523471,0.646329897706246,0.0,-1476.0,-705.0,-1179.0,-1292.0,-919.5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
273162,-15257.0,-2527.0,0.481384778295505,0.5352762504724826,-825.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,0.8,0.2,0.2,0.0,0.8,0.0
110300,-11881.0,-2413.0,0.1730726074129658,0.6041125998015721,-1540.0,-1273.0,-881.0,-1129.6,-1179.0,-809.6,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
121161,-14349.0,-4082.0,0.2848365081770392,0.2837118826350007,-1650.0,-1258.0,-180.0,-718.8571428571429,-916.0,-376.85714285714283,1,1,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0
425303,-15334.0,-175.0,0.3056929881840761,0.5352762504724826,-1741.0,-2391.0,-269.0,-2391.0,-2209.0,-473.08333333333337,1,1,0.0,1.0,0.875,0.0,0.0,0.0,1.0,0.0
126379,-14967.0,-5827.0,0.0653681079985778,0.2955826421513093,-458.0,-2422.0,-262.0,-1347.111111111111,-2060.0,-943.5555555555555,1,1,0.2222222222222222,0.6666666666666666,0.4,0.6,0.6,0.0,0.4,0.2
406075,-18581.0,-2115.0,0.2631351109026627,0.6075573001388961,-1273.0,-2574.0,-194.0,-1061.111111111111,-2027.0,-487.55555555555554,1,1,0.2222222222222222,0.7777777777777778,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.0
197259,-11802.0,-411.0,0.580686936821281,0.1359510441732951,-3167.0,-1448.0,-41.0,-680.875,-1357.0,-425.0625,1,1,0.4375,0.5625,1.0,0.0,0.0,0.0,1.0,0.0
193501,-8060.0,-294.0,0.6050929200777626,0.5352762504724826,-171.0,-867.0,-533.0,-686.0,-533.0,-579.4,1,1,0.8,0.2,1.0,0.0,0.0,0.0,1.0,0.0
291853,-11762.0,-1388.0,0.6211914775671671,0.2103502286944494,-244.0,-1386.0,-240.0,-649.2,-330.0,-162.0,0,1,0.4,0.6,0.4,0.3,0.1,0.1,0.7,0.0
174046,-12672.0,-709.0,0.1905626909400036,0.5352762504724826,0.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
272258,-18145.0,-2819.0,0.0605182111657189,0.3672910183026313,-1521.0,-2166.0,-62.0,-830.9166666666666,-2074.0,-409.1666666666667,1,1,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0
149343,-10560.0,-1111.0,0.3093578405468962,0.2721336844147212,-267.0,-572.0,-77.0,-299.0,-449.0,-163.33333333333334,1,1,0.6666666666666666,0.3333333333333333,0.23076923076923078,0.5384615384615384,0.0,0.5384615384615384,0.46153846153846156,0.15384615384615385
431068,-18907.0,-445.0,0.6695607873909883,0.5638350489514956,-1278.0,-1119.0,-1119.0,-1119.0,344.0,-78.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
133346,-7989.0,-424.0,0.3941010334956565,0.3556387169923543,0.0,-412.0,-39.0,-202.0,148.0,-21.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169120,-14106.0,-440.0,0.1173147789870856,0.5352762504724826,-338.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,0,0.375,0.625,0.5,0.5,0.5,0.0,0.5,0.0
194289,-24575.0,-1544.0,0.4417661071081467,0.3296550543128238,-234.0,-1287.0,-147.0,-612.5,-828.0,-339.6666666666667,1,0,0.16666666666666666,0.8333333333333334,0.5,0.0,0.0,0.0,1.0,0.0
270247,-8520.0,-529.0,0.6640270114551131,0.1566398270314114,-482.0,-532.0,-38.0,-159.33333333333334,-330.0,-58.0,1,1,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0
207535,-16194.0,-1544.0,0.5530706584512258,0.6894791426446275,-958.0,-2834.0,-253.0,-1089.5,-2089.0,-272.2,0,0,0.6,0.3,1.0,0.0,0.0,0.0,1.0,0.5
220473,-18749.0,-675.0,0.6239507696932519,0.5709165417729987,-2450.0,-2914.0,-152.0,-1162.6,-1818.0,-436.2,1,0,0.6,0.4,1.0,0.0,0.0,0.0,1.0,0.0
320450,-12356.0,-1777.0,0.1397058468710713,0.5082869913916046,-1147.0,-1239.0,-100.0,-389.25,-87.0,-22.5,0,0,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0
265882,-21244.0,-318.0,0.3681185670277635,0.1253078784282391,-664.0,-619.0,-57.0,-283.09090909090907,-368.0,-127.0,1,1,0.36363636363636365,0.6363636363636364,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.8461538461538461,0.07692307692307693
159521,-10099.0,-1620.0,0.5810116981053661,0.5352762504724826,-2237.0,-2702.0,-269.0,-1042.0,-2580.0,-473.08333333333337,0,1,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0
294734,-19472.0,-926.0,0.6568132223916464,0.3927738606031339,-223.0,-751.0,-484.0,-599.6666666666666,344.0,-16.666666666666668,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5
301013,-9943.0,-1389.0,0.414861477635626,0.2594676548211199,-622.0,-584.0,-36.0,-271.8333333333333,-29.0,-158.33333333333334,1,1,0.5,0.5,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.0
333419,-24634.0,-1544.0,0.5316238732251467,0.8633633824101478,0.0,-2048.0,-269.0,-2048.0,-1743.0,-1494.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
206847,-9028.0,-461.0,0.2463915967105869,0.5352762504724826,-4.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,0.5,0.25,0.0,0.0,0.75,0.0
279389,-20498.0,-1544.0,0.6316458382432906,0.6674577419214722,-168.0,-2425.0,-119.0,-1525.8333333333333,-2060.0,-631.3333333333334,1,0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0
410519,-10883.0,-1802.0,0.005649165178933,0.5352762504724826,0.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,0.75,0.25,0.25,0.0,0.75,0.0
324290,-13694.0,-964.0,0.0828761045437217,0.3893387918468769,-51.0,-856.0,-338.0,-484.75,758.0,-20.0,0,0,1.0,0.0,0.4166666666666667,0.5,0.4166666666666667,0.0,0.5,0.0
189789,-9105.0,-379.0,0.4845409646298458,0.5352762504724826,0.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,1,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
390582,-10051.0,-881.0,0.1247142525126142,0.7136313997323308,-1149.0,-733.0,-733.0,-733.0,-3.0,-488.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
217691,-19108.0,-2298.0,0.3501834903839345,0.5352762504724826,0.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
422125,-21421.0,-670.0,0.6891108370159869,0.5352762504724826,-410.0,-2043.0,-389.0,-940.3333333333334,-1736.0,-24.333333333333332,0,0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.8
440794,-19297.0,-2189.0,0.481646830650865,0.3360615207658242,-397.0,-2587.0,-78.0,-1037.0666666666666,-2374.0,-612.6666666666666,1,1,0.4,0.5333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0
407647,-11841.0,-1068.0,0.5376520487458736,0.5352762504724826,-287.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
218404,-11925.0,-4085.0,0.6682095404428827,0.4048783643353997,-1331.0,-1781.0,-276.0,-1079.6666666666667,-1474.0,-499.8333333333333,0,0,0.5,0.5,0.8888888888888888,0.0,0.0,0.0,1.0,0.0
104057,-22482.0,-1544.0,0.3819921394410039,0.5352762504724826,-1476.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,0.8,0.2,0.2,0.0,0.8,0.2
118513,-19041.0,-1177.0,0.540102707255089,0.1393757800997895,-306.0,-1063.0,-213.0,-505.6666666666667,-630.0,-101.44444444444444,1,0,0.4444444444444444,0.5555555555555556,0.25,0.125,0.125,0.0,0.875,0.375
166918,-13742.0,-102.0,0.1735143337102543,0.3572932680336494,-612.0,-892.0,-207.0,-518.3333333333334,-330.0,-166.0,0,1,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285
199132,-13472.0,-2099.0,0.4709888892213641,0.5154953751603267,-1482.0,-1357.0,-357.0,-951.8333333333334,-918.0,-529.1666666666666,1,0,0.25,0.75,0.75,0.25,0.125,0.0,0.75,0.25
378856,-9870.0,-784.0,0.043656012199981,0.5352762504724826,-942.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.3333333333333333
262502,-11490.0,-1244.0,0.4387160543942522,0.1884895337951677,-1527.0,-2247.0,-27.0,-767.6153846153846,-1943.0,-492.61538461538464,1,1,0.46153846153846156,0.5384615384615384,0.5,0.5,0.25,0.0,0.5,0.0
103342,-8511.0,-85.0,0.0147741819841398,0.5352762504724826,-758.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,1,0.375,0.625,0.5,0.5,0.0,0.0,0.5,0.0
189720,-16121.0,-732.0,0.5998714608507393,0.5352762504724826,-177.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,0,0,0.375,0.625,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333
179439,-9653.0,-1290.0,0.3344900162186198,0.5352762504724826,-167.0,-885.0,-13.0,-399.8181818181818,-519.0,-139.0,0,0,0.5454545454545454,0.45454545454545453,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285
218650,-12593.0,-1491.0,0.3761502588645498,0.6738300778602003,-903.0,-1061.0,-1061.0,-1061.0,738.0,-20.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
158493,-9156.0,-398.0,0.1748858741715083,0.4365064990977374,0.0,-699.0,-427.0,-523.6666666666666,-262.0,-249.66666666666666,0,1,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0
210923,-18427.0,-375.0,0.246602800133862,0.5352762504724826,0.0,-1836.0,-269.0,-1042.0,-1286.0,-473.08333333333337,1,0,0.375,0.625,1.0,0.0,0.0,0.0,1.0,0.0
127551,-13661.0,-6029.0,0.6151525919279317,0.3233112448967859,-35.0,-2825.0,-101.0,-1484.111111111111,-2644.0,-1207.4444444444443,0,1,0.2222222222222222,0.7777777777777778,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.0
148472,-10026.0,-153.0,0.2400564004312804,0.3092753558842053,0.0,-1432.0,-152.0,-602.25,-1063.0,-337.5,0,1,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0
136937,-11464.0,-2331.0,0.0261381217665229,0.2608559142068693,-721.0,-1304.0,-294.0,-636.1666666666666,-1123.0,-234.5,1,0,0.6666666666666666,0.3333333333333333,0.3684210526315789,0.47368421052631576,0.10526315789473684,0.21052631578947367,0.5263157894736842,0.5789473684210527
221294,-13797.0,-4230.0,0.1627902635342866,0.1714683668967994,-1714.0,-2262.0,-280.0,-1113.3333333333333,-1958.0,-408.6666666666667,1,1,0.5555555555555556,0.4444444444444444,0.7,0.2,0.1,0.0,0.8,0.2
